id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
42400004;La Varizelle;Saint-Chamond;45.462;4.493;R;SP95;2;2026-04-09 08:33:00;2.025
42400004;La Varizelle;Saint-Chamond;45.462;4.493;R;E10;5;2026-04-09 08:33:00;2.013
42400004;La Varizelle;Saint-Chamond;45.462;4.493;R;SP98;6;2026-04-09 08:33:00;2.069
77170013;5 RUE DU GÉNÉRAL LECLERC;Brie-Comte-Robert;48.701;2.601;R;Gazole;1;2026-04-09 09:31:05;2.197
77170013;5 RUE DU GÉNÉRAL LECLERC;Brie-Comte-Robert;48.701;2.601;R;E85;3;2026-04-09 09:31:05;0.834
77170013;5 RUE DU GÉNÉRAL LECLERC;Brie-Comte-Robert;48.701;2.601;R;E10;5;2026-04-09 09:31:05;1.913
77170013;5 RUE DU GÉNÉRAL LECLERC;Brie-Comte-Robert;48.701;2.601;R;SP98;6;2026-04-09 09:31:05;1.99
29120001;LE LANNOU;Combrit;47.885;-4.169;R;Gazole;1;2026-04-04 11:29:13;2.299
29120001;LE LANNOU;Combrit;47.885;-4.169;R;E85;3;2026-04-09 11:18:05;0.935
29120001;LE LANNOU;Combrit;47.885;-4.169;R;E10;5;2026-04-04 11:29:13;1.979
29120001;LE LANNOU;Combrit;47.885;-4.169;R;SP98;6;2026-04-02 11:17:26;2.039
64500005;Avenue de Lahanchipia;Saint-Jean-de-Luz;43.401559341893;-1.6332701136;R;Gazole;1;2026-04-09 01:19:00;2.347
64500005;Avenue de Lahanchipia;Saint-Jean-de-Luz;43.401559341893;-1.6332701136;R;SP95;2;2026-04-09 01:19:00;2.029
64500005;Avenue de Lahanchipia;Saint-Jean-de-Luz;43.401559341893;-1.6332701136;R;E10;5;2026-04-09 01:19:00;1.979
64500005;Avenue de Lahanchipia;Saint-Jean-de-Luz;43.401559341893;-1.6332701136;R;SP98;6;2026-04-09 01:19:00;2.05
29650001;Ar Roudour;Guerlesquin;48.514;-3.588;R;Gazole;1;2026-04-07 10:28:19;2.462
29650001;Ar Roudour;Guerlesquin;48.514;-3.588;R;SP95;2;2026-04-07 10:28:19;2.074
29650001;Ar Roudour;Guerlesquin;48.514;-3.588;R;SP98;6;2026-04-07 10:28:19;2.113
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;Gazole;1;2026-04-09 07:30:00;2.152
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;SP95;2;2026-04-09 07:30:00;1.968
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;E85;3;2026-04-09 07:30:00;0.902
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;GPLc;4;2026-04-07 11:41:06;0.939
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;E10;5;2026-04-09 07:30:00;1.926
38300008;Avenue Henri Barbusse;BOURGOIN-JALLIEU;45.594;5.269;R;SP98;6;2026-04-08 07:30:00;2.122
95110006;38-42 BOULEVARD GABRIEL PERI;SANNOIS;48.967;2.262;R;Gazole;1;2026-04-09 16:52:20;2.212
95110006;38-42 BOULEVARD GABRIEL PERI;SANNOIS;48.967;2.262;R;SP95;2;2026-04-07 07:48:53;1.99
95110006;38-42 BOULEVARD GABRIEL PERI;SANNOIS;48.967;2.262;R;E10;5;2026-04-09 16:52:20;1.935
95110006;38-42 BOULEVARD GABRIEL PERI;SANNOIS;48.967;2.262;R;SP98;6;2026-04-09 16:52:20;1.99
33600010;741 COURS DE LA LIBERATION;PESSAC;44.795279940609994;-0.6045088660429899;R;E85;3;2026-04-09 00:01:00;0.829
40260005;RUE JEAN DE NASSE;CASTETS;43.877;-1.143;A;Gazole;1;2026-04-09 09:05:32;2.299
40260005;RUE JEAN DE NASSE;CASTETS;43.877;-1.143;A;SP95;2;2026-04-09 09:05:32;2.019
40260005;RUE JEAN DE NASSE;CASTETS;43.877;-1.143;A;E10;5;2026-04-09 09:05:32;1.979
45190014;Aire de Beaugency-Messas, Autoroute A10;Messas;47.819107954506;1.6414407471436;A;Gazole;1;2026-04-08 09:22:34;2.45
45190014;Aire de Beaugency-Messas, Autoroute A10;Messas;47.819107954506;1.6414407471436;A;GPLc;4;2024-11-19 09:23:27;1.054
45190014;Aire de Beaugency-Messas, Autoroute A10;Messas;47.819107954506;1.6414407471436;A;E10;5;2026-04-08 09:22:34;2.102
45190014;Aire de Beaugency-Messas, Autoroute A10;Messas;47.819107954506;1.6414407471436;A;SP98;6;2026-04-08 09:22:34;2.175
76133001;RUE ARISTIDE BRIAND;ÉPOUVILLE;49.562;0.221;R;Gazole;1;2026-04-08 08:22:19;2.483
76133001;RUE ARISTIDE BRIAND;ÉPOUVILLE;49.562;0.221;R;E10;5;2026-04-08 08:22:19;2.027
76133001;RUE ARISTIDE BRIAND;ÉPOUVILLE;49.562;0.221;R;SP98;6;2026-04-08 08:22:19;2.123
